device_id,latitude,longitude
74DA3895DFCE,23.451,120.465
74DA38AF4812,22.982,120.22200000000001
74DA3895C294,24.151,120.633
74DA38A8695E,35.219,128.579
74DA38A8695C,35.236999999999995,128.545
74DA388FF4B4,25.021,121.535
74DA3895C2B8,24.166,120.682
74DA3895C326,24.609,120.76100000000001
74DA3895E142,24.475,54.317
28C2DDDD4597,25.083000000000002,121.572
74DA3895C270,24.15,120.696
74DA3895DF9E,24.355,120.624
28C2DDDD44F8,23.954,120.575
74DA3895DF9C,23.6,121.521
74DA3895C322,24.116,120.663
28C2DDDD42C7,24.983,121.53399999999999
74DA388FF552,52.181999999999995,21.000999999999998
74DA38AF4886,24.05,120.552
74DA38AF489A,23.499000000000002,120.384
28C2DDDD458A,25.112,121.522
28C2DDDD47C8,25.026999999999997,121.545
74DA38AF48C2,24.023000000000003,120.491
74DA38A86946,34.929,128.121
28C2DDDD4625,1.3419999999999999,103.964
28C2DDDD47C7,22.628,120.33200000000001
74DA38A8694A,35.205,128.69799999999998
28C2DDDD478C,25.054000000000002,121.553
28C2DDDD432A,35.174,128.558
74DA3895C38E,24.313000000000002,120.729
74DA3895C224,24.136,120.635
74DA388FF3B2,25.015,121.537
74DA3895C376,24.139,120.59700000000001
28C2DDDD435A,24.999000000000002,121.559
74DA3895E14C,24.495,54.379
74DA3895E09C,22.903000000000002,121.12799999999999
28C2DDDD47BE,3.085,101.665
74DA3895C41E,14.647,121.071
74DA3895C2B2,23.897,120.419
74DA3895C58E,24.18,120.666
28C2DDDD477E,25.037,121.499
28C2DDDD47A4,24.989,121.557
74DA388FF42C,25.017,121.54
28C2DDDD459F,25.089000000000002,121.50299999999999
74DA38A86944,34.948,127.78299999999999
74DA3895C352,24.151999999999997,120.655
74DA389B9A74,25.058000000000003,121.61200000000001
74DA38A86928,35.273,128.457
74DA3895C20A,24.166999999999998,120.69200000000001
28C2DDDD4571,25.005,121.537
74DA3895C3CC,24.109,120.59899999999999
74DA3895C2BE,24.164,120.73100000000001
74DA38A8693E,35.501999999999995,128.752
28C2DDDD4377,25.033,121.492
74DA38A8690A,34.891999999999996,128.69
28C2DDDD4357,24.987,121.55
74DA3895DFA4,23.961,120.46799999999999
74DA3895DFBA,24.131,120.652
74DA3895C2E2,24.156999999999996,120.664
74DA3895C588,24.14,120.64
74DA38A86960,35.205,128.114
74DA388FF4F8,22.984,120.20100000000001
74DA388FF3F0,51.022,-114.10799999999999
28C2DDDD400A,25.049,121.54799999999999
74DA3895C2AE,24.198,120.662
74DA388FF43A,25.015,121.537
74DA3895C3B2,24.801,120.97200000000001
74DA388FF430,25.017,121.538
74DA3895E098,22.75,121.14
74DA3895E0E0,24.195,120.56
74DA38A86918,35.205,128.69799999999998
74DA3895C366,24.094,120.647
74DA3895C330,24.75,121.006
28C2DDDD4353,25.053,121.51299999999999
28C2DDDD4023,25.112,121.52799999999999
28C2DDDD45D9,15.167,120.6
28C2DDDD45E8,24.160999999999998,120.63799999999999
28C2DDDD45E7,24.967,121.538
74DA388FF3F6,51.083,-114.13
28C2DDDD4346,25.025,121.514
74DA3895C57E,24.303,120.70700000000001
74DA3895C208,24.160999999999998,120.648
74DA3895C396,24.266,120.566
28C2DDDD43FD,25.053,121.59299999999999
74DA38A7952C,1.301,103.896
74DA388FF6D0,51.15,6.452999999999999
28C2DDDD4149,25.069000000000003,121.615
74DA38A8692A,34.986999999999995,127.838
74DA38A86900,35.169000000000004,128.05700000000002
74DA3895C306,24.046999999999997,120.429
28C2DDDD4418,24.976,121.583
28C2DDDD4532,24.682,121.125
74DA388FF3EE,51.128,-114.154
28C2DDDD415C,23.741,120.755
74DA3895C3FE,24.155,120.667
28C2DDDD4367,25.055999999999997,121.609
28C2DDDD479C,22.976999999999997,120.275
28C2DDDD41ED,25.059,121.56700000000001
28C2DDDD4408,25.059,121.551
74DA3895C2AA,24.14,120.715
74DA3895C392,24.186,120.698
74DA38A8694C,34.948,127.78299999999999
04000511,25.019722,121.54888899999999
040004CB,25.019722,121.54888899999999
04000516,25.019722,121.54888899999999
04000413,25.019722,121.54888899999999
FT1_0442D,24.25678,120.74198999999999
FTM_Bruce,23.038937,120.253932
FT1_23FC,25.020947,121.57018000000001
WF_9399007,0.0,0.0
FTM_scott,22.956432999999997,120.325073
FT2_0032,25.0719,121.5185
FT2_0001,24.8,120.992
74DA38AF48BC,24.05,120.553
74DA38AF4810,24.206,120.709
74DA3895C3C0,24.090999999999998,120.69
74DA38AF4890,25.058000000000003,121.596
74DA3895C2BC,24.186999999999998,120.61
74DA38AF4806,22.622,120.32
28C2DDDD434F,25.045,121.541
74DA388FF406,51.042,-114.13600000000001
74DA38AF487A,23.319000000000003,120.316
28C2DDDD4242,25.105,121.531
WF_12781724,24.086762,120.382698
FT2_0075,24.032676000000002,120.548594
FT2_0023,25.04349,121.5569
WF_14011027,25.068505899999998,121.309273
FT2_0122,24.8087324,121.035049
FT2_0096,25.025906399999997,121.508126
FT1_DJES_1,23.848238000000002,120.284847
WF_1676306,22.63351167,120.39659167
RCEC-LASS-001,23.0,120.0
RCEC-LASS-003,23.0,120.0
RCEC-LASS-002,23.0,120.0
RCEC-LASS-006,23.0,120.0
RCEC-LASS-007,23.0,120.0
RCEC-LASS-004,23.0,120.0
RCEC-LASS-005,23.0,120.0
FT2_0014,25.0703391,121.28773000000001
28C2DDDD4338,25.149,121.524
28C2DDDD45E0,25.105,121.514
28C2DDDD4592,25.041,121.61399999999999
28C2DDDD459E,24.961,121.39200000000001
74DA3895DFF6,23.329,120.26
74DA38AF489E,22.997,120.221
28C2DDDD459C,25.023000000000003,121.535
74DA3895E04C,22.971999999999998,120.355
28C2DDDD4505,24.996,121.54799999999999
28C2DDDD423C,24.99,121.57600000000001
74DA3895C304,24.263,120.743
74DA388FF48E,25.081999999999997,121.59100000000001
74DA3895E068,23.322,120.27
74DA388FF4FA,25.031,121.443
74DA38AF47B4,24.086,120.538
28C2DDDD459D,24.98,121.56
74DA38AF489C,23.862,120.693
74DA38AF4798,25.115,121.51899999999999
74DA388FF3A6,23.763,120.691
040004cb,25.019722,121.54888899999999
FT2_0025,23.705523,120.547142
FT1_392,24.22674,120.642577
Riverside,24.765789,120.990498
FT1_23B8,24.915636,121.187997
FT2_0078,25.102464,121.443529
74DA38AF4822,24.595,121.835
28C2DDDD4354,24.99,121.57
74DA38AF485E,22.648000000000003,120.35
74DA38AF4848,23.763,120.789
74DA38A86912,37.471,127.038
74DA3895DFA6,24.309,120.94200000000001
28C2DDDD435C,1.324,103.95100000000001
74DA3895E0DC,24.19,120.59200000000001
74DA38AF473C,24.133000000000003,120.64299999999999
74DA38AF471A,25.078000000000003,121.586
74DA38A86904,37.471,127.038
28C2DDDD4595,24.999000000000002,121.546
74DA38A86954,35.415,129.06799999999998
74DA38AF4718,24.135,120.645
74DA38AF4832,24.664,121.77
FT2_0017,25.0358231,121.50518899999999
FT2_0112,25.049273,121.523623
FT2_0027,25.071975,121.518565
FT2_0175,25.745383,121.613976
FT2_9999,23.718642000000003,120.54839299999999
WF_14087368,25.0083907,121.32126299999999
FT2_,25.745383,123.475101
FT2_0019,25.067744,121.580047
FT1_04486,25.032142999999998,121.54241100000002
74DA38AF473E,24.999000000000002,121.57
74DA388FF670,10.975,106.669
74DA389B9A70,25.061999999999998,121.58200000000001
28C2DDDD4572,25.041999999999998,121.531
74DA38AF47AE,23.704,120.544
28C2DDDD4463,16.817999999999998,96.195
74DA38AF4824,24.069000000000003,120.541
74DA38AF47BA,25.015,121.546
74DA38AF4716,23.63,121.43799999999999
74DA38AF4732,24.677,121.771
Valley308,24.766021,120.99075900000001
FT2_0132,24.19625,120.6855
Basin308,24.766021,120.99075900000001
74DA3895DFBC,24.97,121.19200000000001
74DA38AF471E,24.03,120.67299999999999
74DA38AF471C,22.636,120.353
74DA3895C210,24.188000000000002,120.70200000000001
74DA3895C370,24.139,120.59299999999999
28C2DDDD4240,25.061999999999998,121.45100000000001
74DA38AF47BE,25.024,121.524
74DA38AF484A,24.139,120.664
74DA3895C348,24.123,120.631
74DA3895C35A,24.17,120.666
74DA38AF4842,23.02,120.20200000000001
28C2DDDD4371,25.061,121.512
74DA38AF4852,23.570999999999998,120.29899999999999
FT1_397,24.151989999999998,120.61749667
FT2_0177,23.976954,121.626681
FT1_041,24.98503167,121.51791999999999
LASD_62145,23.55670333,120.43397667
WF_14087442,0.0,0.0
FT_Minca,22.68592833,120.48601000000001
74DA38AF47B6,22.686,120.3
74DA38A7794E,24.99,121.535
28C2DDDD4380,25.103,121.535
FT2_0121,25.745383,123.475101
LASD_ASTRO,24.462920999999998,120.57808200000001
FT2_0154,25.007744,121.459337
74DA38AF479A,23.023000000000003,120.229
74DA38AF483C,24.131,120.65299999999999
74DA38AF483E,24.767,120.96799999999999
74DA38AF48AC,22.539,120.406
Valley308-47,24.766021,120.99075900000001
FT1_023B4,25.134229,121.46593899999999
74DA38AF48AE,25.06,121.57600000000001
28C2DDDD4234,24.963,121.54
28C2DDDD4373,25.128,121.57600000000001
74DA38AF4724,24.028000000000002,120.42200000000001
74DA38AF4868,24.543000000000003,120.81700000000001
74DA38AF48A8,25.113000000000003,121.51299999999999
74DA3895C358,24.967,121.18700000000001
FT1_20DC,24.448667999999998,118.322569
FT1_388,24.254795,120.49209833
FT2_0171,25.745383,123.475101
FT2_0158,25.745383,123.475101
FT2_0146,25.745383,123.475101
FT2_0181,25.745383,123.475101
FT2_0163,25.745383,123.475101
FT2_0161,25.745383,123.475101
FT2_0160,25.745383,123.475101
FT2_0162,25.745383,123.475101
FT2_0173,25.745383,123.475101
FT2_0148,25.745383,123.475101
FT2_0151,25.745383,123.475101
FT2_0170,25.745383,123.475101
FT2_0152,25.745383,123.475101
FT2_0155,25.745383,123.475101
FT2_0165,25.745383,123.475101
FT2_0150,25.745383,123.475101
FT2_0174,25.745383,123.475101
FT2_0149,25.745383,123.475101
FT2_0167,25.745383,123.475101
FT2_0156,25.745383,123.475101
FT2_0169,25.745383,123.475101
FT2_0168,25.745383,123.475101
FT2_0157,25.745383,123.475101
FT2_0164,25.745383,123.475101
FT2_0172,25.745383,123.475101
FT2_0166,25.745383,123.475101
FT2_0147,25.745383,123.475101
FT2_0159,25.745383,123.475101
FT2_0153,25.745383,123.475101
74DA38AF4840,22.543000000000003,120.536
74DA38AF482E,23.028000000000002,120.199
74DA38AF48B2,24.24,120.79700000000001
74DA38AF4834,25.048000000000002,121.527
28C2DDDD4774,25.013,121.552
74DA3895C27A,25.061999999999998,121.45100000000001
74DA38AF479C,25.066,121.522
FT2_0176,25.025883,121.475296
FT2_0198,25.024062,121.538624
74DA38AF47C0,23.546999999999997,120.462
28C2DDDD434A,25.078000000000003,121.54899999999999
74DA3895C452,42.343999999999994,-71.10300000000001
74DA3895C450,31.791,-106.51
28C2DDDD4236,25.054000000000002,121.51700000000001
74DA38AF4752,22.651999999999997,120.324
74DA38AF484E,24.118000000000002,120.65299999999999
74DA38AF476E,24.064,120.545
74DA38AF4722,22.701999999999998,121.029
74DA38AF483A,25.263,121.602
FT1_0447A,24.2569,120.7422
WF_14011412,0.0,0.0
FT1_063,24.98469667,121.51873167
FT1_389,24.17817,120.598875
FT2_0124,25.745383,123.475101
FT2_0010,24.123535999999998,120.632384
74DA3895DFC0,25.061999999999998,121.58200000000001
74DA3895C2FC,31.791,-106.51
74DA38A86962,37.471,127.04
28C2DDDD4332,25.061999999999998,121.58200000000001
74DA38AF48A2,22.988000000000003,120.21600000000001
HSZ_30841,24.765527,120.990695
FT1_386,24.180915,120.68373500000001
HSZ30841,25.27587833,121.65115833
WF_14010751,0.0,0.0
74DA38AF485A,24.627,121.743
74DA38AF4858,24.183000000000003,120.639
74DA3895C598,24.148000000000003,120.637
74DA388FF3D8,25.061999999999998,121.45100000000001
74DA38AF48B8,25.03,121.54
FT2_0015,25.745383,123.475101
FT2_0039,24.9896176,121.303326
74DA38AF4872,23.554000000000002,120.47399999999999
28C2DDDD44AA,23.848000000000003,120.286
74DA38AF4736,24.195999999999998,120.685
74DA3895E0DE,24.194000000000003,120.54700000000001
LUF_741861,48.739425,9.095266
74DA38AF476C,23.714000000000002,120.538
74DA38AF4710,25.033,121.55
74DA3895C214,24.115,120.631
74DA38AF487C,25.081,121.55
FT1_400,24.14273,120.65798999999998
28C2DDDD41A0,25.061999999999998,121.58200000000001
74DA38AF47CA,24.785999999999998,121.01299999999999
FT2_0080,24.980559,121.55141499999999
74DA38AF474A,24.156999999999996,120.714
74DA3895C31C,24.344,120.618
74DA3895C43E,42.343999999999994,-71.10300000000001
28C2DDDD45A2,25.104,121.537
WF_12975751,24.107893,120.388341
FT1_800,37.53106167,81.59801999999999
FT2_111,23.705523,120.547142
FT2_0047,24.115776999999998,120.631528
74DA38AF47FE,22.682,120.32
74DA38B79342,37.471,127.038
74DA38B79338,37.471,127.038
74DA38AF492C,23.558000000000003,120.29899999999999
28C2DDDD455E,25.023000000000003,121.499
74DA38B79340,37.471,127.038
74DA3895C42A,31.791,-106.51
74DA38B79348,37.471,127.038
74DA3895C41C,31.791,-106.51
74DA3895C2FA,24.35,120.61399999999999
74DA38B79332,37.471,127.038
74DA38A7794C,25.041999999999998,121.565
74DA38B7935A,37.471,127.038
FT3_999,23.705523,120.547142
FT1_116,23.47924,120.448955
74DA38AF4944,24.828000000000003,121.005
74DA38AF4894,24.119,120.522
74DA3895C436,24.06,120.539
FT3_55842804,23.705523,120.547142
FT2_0031,25.064939000000003,121.503336
74DA38A86958,35.374,129.02700000000002
74DA38AF4712,25.025,121.524
74DA3895E072,24.287,120.584
74DA38AF474E,24.791,120.99600000000001
74DA38AF487E,25.017,121.29299999999999
WF_12743501,22.633505,120.39658
FT2_0067,22.980534,120.232004
74DA38AF492A,25.029,121.54
74DA3895C22A,24.26,120.816
74DA38A86922,34.971,127.795
28C2DDDD4616,1.3219999999999998,103.869
74DA38AF485C,24.179000000000002,120.63799999999999
FT2_0055,24.771369,120.963388
74DA38AF4742,24.142,120.639
74DA38A86906,34.929,128.121
28C2DDDD452E,25.038,121.54799999999999
WF_1664490,24.963594,121.23086
FT1_1976,24.94526167,121.206325
FT2_0026,25.039220999999998,121.61577700000001
28C2DDDD437D,25.037,121.535
74DA38A8691C,35.415,129.067
74DA3895DFB6,24.186,120.64299999999999
9E65F90B270A,25.743596,123.471476
9E65F90B250B,25.743596,123.471476
9E65F90C5039,25.031965,121.530524
9E65F90C53A4,25.743596,123.471476
9E65F90B8587,25.743596,123.471476
9E65F90B8A0B,25.743596,123.471476
9E65F90C3F4C,25.743596,123.471476
FT1_046F3,25.09248,121.94584833
FTM_3109950000,23.799497,120.333249
FT2_0108,25.745383,123.475101
FT1_789,48.777465,9.148589999999999
Quchi,24.922562,121.547141
74DA3895C58C,24.145,120.65799999999999
FT1_046F4,25.09248,121.94584833
74DA38A8690E,35.415,129.067
FT1_035,24.589301000000003,120.871839
FT1_04724,25.09248,121.94584833
FT2_0182,24.8979869,121.272669
linkit_scan,25.21824817,121.82368167
FT4_999,25.039288,121.61293899999998
FT1_930,25.05405667,121.90578333
WF_14087554,24.384309,120.61478000000001
FT1_AL01,24.945173,121.206295
scan_02,25.57701333,121.62793500000001
74DA3895C3B4,24.164,120.695
9E65F90B2596,25.743596,123.471476
9E65F90B244F,25.743596,123.471476
WF_14011622,25.043403,121.55729
FT1_AL02,24.945173,121.206295
FT1_20DD,23.002044,120.227015
FT1_FT1_20DD,23.002044,120.227015
FT2_0049,23.848330999999998,120.28464299999999
9E65F90C5620,25.743596,123.471476
9E65F90C53A6,25.743596,123.471476
9E65F90C537F,25.743596,123.471476
9E65F90C49B9,25.743596,123.471476
9E65F90B2A35,25.743596,123.471476
9E65F90C502E,25.743596,123.471476
9E65F90C53B8,25.743596,123.471476
9E65F90C3F3C,25.743596,123.471476
9E65F90B2940,25.743596,123.471476
9E65F90C53CD,25.743596,123.471476
9E65F90C5377,25.743596,123.471476
9E65F90C3F53,25.743596,123.471476
FT2_0043,25.00251,121.44203
28C2DDDD47BB,25.0,121.56700000000001
9E65F90B2945,23.7067,120.3175
9E65F90C49BD,23.760216,120.612909
